ID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-78,-66,-63,-70,-50,-58,-63,-89,-57,-80,-73,-56,-61,-75,-69,-68,-62,-64,-72
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,-75,-65,-61,-64,-59,-50,-58,-73,-55,-75,-71,-57,-60,-74,-73,-68,-59,-61,-69
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,0,0,0,-76,-59,-54,-60,0,-54,0,-71,-54,-61,0,-66,-56,-63,-73,0
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-76,-68,0,-66,-50,-55,-67,-65,-52,-74,-64,-51,-62,-66,-66,-65,-62,-66,-73
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-81,-63,-58,-74,-55,-51,-63,-70,-54,-73,-70,-52,-59,-70,-70,-65,-64,-64,-66
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-77,-70,-66,-78,-52,-54,-65,-75,-59,-82,-69,-57,-62,-75,-62,-64,-72,-69,0
7,-81,-66,-64,-71,-52,-56,-62,-77,-60,0,-68,-57,-63,-71,-69,-68,-61,-61,-74
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-78,-72,-60,-73,-59,-53,-68,0,-59,-82,-61,-51,-61,-81,-65,-63,-64,-66,-68
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-75,-70,-43,-66,-49,-53,-65,-80,-58,-75,-64,-50,-57,-75,-62,-70,-59,-72,-78
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-76,-67,-68,-66,-52,-58,-61,0,-58,-72,-62,-51,-58,-73,-64,-63,-61,-67,-68
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-77,-72,-68,-64,-55,-57,-69,-80,-59,-71,-66,-52,-35,-87,-61,-66,-58,-63,-65
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-68,-58,-71,-50,-50,-70,-82,-60,-73,-58,-52,-52,-73,-68,-58,-67,-65,-73
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,-82,-74,-62,-71,-49,-56,-66,-85,-57,-81,-60,-53,-51,-74,-69,-61,-64,-66,-75
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-72,-46,-68,-56,-60,-61,-78,-56,-80,-66,-55,-58,-74,-46,-61,-44,-66,-72
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-73,-60,0,-60,-60,-64,0,-57,0,-63,-57,-56,-74,-64,-65,-57,-68,0
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-67,-68,-71,-52,-56,-63,0,-54,-79,-65,-49,-60,-82,-63,-66,-62,-72,-75
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-74,-69,-72,-54,-50,-62,0,-59,0,-66,-51,-66,-69,-61,-67,-56,-69,-74
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,0,-73,-69,-70,-48,-62,-69,-79,-55,-76,-68,-53,-55,-75,-54,-68,-62,-71,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-74,-68,-64,-72,-54,-53,-63,0,-63,-71,-62,-50,-41,-70,-63,-64,-62,-69,-75
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,-85,-70,-60,-69,-54,-55,-67,-81,-58,-76,-59,-54,-50,-72,-68,-55,-57,-61,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,-71,0,-69,-50,-60,-67,0,-56,-79,-64,-50,-52,-70,-58,-65,-57,-67,-74
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,-61,0,-56,-58,-66,0,-57,0,-60,-58,-55,-72,-64,-61,-63,-65,-73
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,-81,-68,-62,-69,-52,-62,-63,-69,-57,-83,-58,-51,-58,-73,-58,-59,-59,-66,-68
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,0,-73,0,0,-54,-64,-70,0,-56,-77,-63,-50,-55,0,-70,-63,-65,-69,-73
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-74,-61,0,-54,-63,-62,0,-59,-82,-62,-50,-58,-77,-70,-65,-60,-66,-65
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-75,-70,-66,-74,-50,-60,-66,0,-54,-76,-67,-50,-58,-72,-57,-64,-62,-64,-72
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-76,-77,-75,-70,-53,-59,-63,-80,-56,-81,-54,-49,-47,-80,-62,-65,-58,-63,-73
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,-80,-74,-65,-76,-50,-62,-64,-76,-57,-78,-67,-52,-54,-80,-61,-62,-57,-72,-78
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,0,-77,-66,-75,-53,-58,-66,-79,-63,-83,-63,-51,-55,-76,0,-63,-62,-72,-68
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,-78,-72,-68,-74,-54,-58,-70,-81,-62,-85,-69,-49,-52,-79,-63,-68,-63,-72,-85
9,0,-71,-65,-78,-47,-59,-70,-82,-56,-76,-70,-54,-49,-73,-63,-71,-59,-71,-79
